casa_idx,tipo,detector,familia,score_raw,score_norm,tau_norm,detectado
2,SuddenDrop,OPTICS,B-Clustering,0.201871,0.25194,0.164255,True
2,SyntheticNoise,OPTICS,B-Clustering,0.002674,0.003337,0.164255,False
2,FlatLine,OPTICS,B-Clustering,0.182739,0.228063,0.164255,True
2,SpikeEvent,OPTICS,B-Clustering,0.09137,0.114032,0.164255,False
3,normal,OPTICS,B-Clustering,0.046341,0.057834,0.164255,False
3,PartialBypass,OPTICS,B-Clustering,0.171462,0.213988,0.164255,True
3,Smoothing,OPTICS,B-Clustering,0.034248,0.042743,0.164255,False
3,FlipSchedule,OPTICS,B-Clustering,0.274914,0.3431,0.164255,True
3,SuddenDrop,OPTICS,B-Clustering,0.214456,0.267647,0.164255,True
3,SyntheticNoise,OPTICS,B-Clustering,0.046517,0.058055,0.164255,False
3,FlatLine,OPTICS,B-Clustering,0.104318,0.130191,0.164255,False
3,SpikeEvent,OPTICS,B-Clustering,0.046341,0.057834,0.164255,False
4,normal,OPTICS,B-Clustering,0.0,0.0,0.164255,False
4,PartialBypass,OPTICS,B-Clustering,0.150542,0.18788,0.164255,True
4,Smoothing,OPTICS,B-Clustering,0.042929,0.053576,0.164255,False
4,FlipSchedule,OPTICS,B-Clustering,0.203589,0.254084,0.164255,True
4,SuddenDrop,OPTICS,B-Clustering,0.205587,0.256577,0.164255,True
4,SyntheticNoise,OPTICS,B-Clustering,0.00933,0.011644,0.164255,False
4,FlatLine,OPTICS,B-Clustering,0.031886,0.039794,0.164255,False
4,SpikeEvent,OPTICS,B-Clustering,0.128171,0.159961,0.164255,False
5,normal,OPTICS,B-Clustering,0.078141,0.097522,0.164255,False
5,PartialBypass,OPTICS,B-Clustering,0.0619,0.077252,0.164255,False
5,Smoothing,OPTICS,B-Clustering,0.088842,0.110877,0.164255,False
5,FlipSchedule,OPTICS,B-Clustering,0.16951,0.211552,0.164255,True
5,SuddenDrop,OPTICS,B-Clustering,0.203923,0.254501,0.164255,True
5,SyntheticNoise,OPTICS,B-Clustering,0.066246,0.082677,0.164255,False
5,FlatLine,OPTICS,B-Clustering,0.179291,0.22376,0.164255,True
5,SpikeEvent,OPTICS,B-Clustering,0.24407,0.304605,0.164255,True
6,normal,OPTICS,B-Clustering,0.145813,0.181978,0.164255,True
6,PartialBypass,OPTICS,B-Clustering,0.101255,0.126369,0.164255,False
6,Smoothing,OPTICS,B-Clustering,0.078902,0.098471,0.164255,False
6,FlipSchedule,OPTICS,B-Clustering,0.408937,0.510363,0.164255,True
6,SuddenDrop,OPTICS,B-Clustering,0.21006,0.262161,0.164255,True
6,SyntheticNoise,OPTICS,B-Clustering,0.132067,0.164822,0.164255,True
6,FlatLine,OPTICS,B-Clustering,0.313073,0.390722,0.164255,True
6,SpikeEvent,OPTICS,B-Clustering,0.183688,0.229247,0.164255,True
7,normal,OPTICS,B-Clustering,0.401306,0.500839,0.164255,True
7,PartialBypass,OPTICS,B-Clustering,0.212938,0.265752,0.164255,True
7,Smoothing,OPTICS,B-Clustering,0.152708,0.190583,0.164255,True
7,FlipSchedule,OPTICS,B-Clustering,0.574279,0.716713,0.164255,True
7,SuddenDrop,OPTICS,B-Clustering,0.203084,0.253454,0.164255,True
7,SyntheticNoise,OPTICS,B-Clustering,0.344644,0.430123,0.164255,True
7,FlatLine,OPTICS,B-Clustering,0.64952,0.810616,0.164255,True
7,SpikeEvent,OPTICS,B-Clustering,0.350119,0.436956,0.164255,True
8,normal,OPTICS,B-Clustering,0.311351,0.388573,0.164255,True
8,PartialBypass,OPTICS,B-Clustering,0.195231,0.243653,0.164255,True
8,Smoothing,OPTICS,B-Clustering,0.131193,0.163731,0.164255,False
8,FlipSchedule,OPTICS,B-Clustering,0.195071,0.243453,0.164255,True
8,SuddenDrop,OPTICS,B-Clustering,0.19183,0.239408,0.164255,True
8,SyntheticNoise,OPTICS,B-Clustering,0.316149,0.394562,0.164255,True
8,FlatLine,OPTICS,B-Clustering,0.471435,0.588362,0.164255,True
8,SpikeEvent,OPTICS,B-Clustering,0.775022,0.967246,0.164255,True
9,normal,OPTICS,B-Clustering,0.546246,0.681729,0.164255,True
9,PartialBypass,OPTICS,B-Clustering,0.123803,0.154509,0.164255,False
9,Smoothing,OPTICS,B-Clustering,0.306085,0.382001,0.164255,True
9,FlipSchedule,OPTICS,B-Clustering,0.651906,0.813595,0.164255,True
9,SuddenDrop,OPTICS,B-Clustering,0.190202,0.237377,0.164255,True
9,SyntheticNoise,OPTICS,B-Clustering,0.586513,0.731983,0.164255,True
9,FlatLine,OPTICS,B-Clustering,0.661343,0.825372,0.164255,True
9,SpikeEvent,OPTICS,B-Clustering,1.0,1.248024,0.164255,True
0,normal,PCAT2Q,A-Estadistico,0.096611,0.096783,0.906427,False
0,PartialBypass,PCAT2Q,A-Estadistico,0.135991,0.136335,0.906427,False
0,Smoothing,PCAT2Q,A-Estadistico,0.05266,0.05264,0.906427,False
0,FlipSchedule,PCAT2Q,A-Estadistico,0.093364,0.093522,0.906427,False
0,SuddenDrop,PCAT2Q,A-Estadistico,0.201005,0.201634,0.906427,False
0,SyntheticNoise,PCAT2Q,A-Estadistico,0.098924,0.099106,0.906427,False
0,FlatLine,PCAT2Q,A-Estadistico,0.125943,0.126243,0.906427,False
0,SpikeEvent,PCAT2Q,A-Estadistico,0.092635,0.09279,0.906427,False
1,normal,PCAT2Q,A-Estadistico,0.049578,0.049544,0.906427,False
1,PartialBypass,PCAT2Q,A-Estadistico,0.105288,0.105498,0.906427,False
1,Smoothing,PCAT2Q,A-Estadistico,0.035065,0.034968,0.906427,False
1,FlipSchedule,PCAT2Q,A-Estadistico,0.129743,0.13006,0.906427,False
1,SuddenDrop,PCAT2Q,A-Estadistico,0.20326,0.203898,0.906427,False
1,SyntheticNoise,PCAT2Q,A-Estadistico,0.05449,0.054478,0.906427,False
1,FlatLine,PCAT2Q,A-Estadistico,0.065533,0.065569,0.906427,False
1,SpikeEvent,PCAT2Q,A-Estadistico,0.115687,0.115942,0.906427,False
2,normal,PCAT2Q,A-Estadistico,0.017565,0.017391,0.906427,False
2,PartialBypass,PCAT2Q,A-Estadistico,0.0984,0.09858,0.906427,False
2,Smoothing,PCAT2Q,A-Estadistico,0.0261,0.025964,0.906427,False
2,FlipSchedule,PCAT2Q,A-Estadistico,0.068176,0.068224,0.906427,False
2,SuddenDrop,PCAT2Q,A-Estadistico,0.188205,0.188778,0.906427,False
2,SyntheticNoise,PCAT2Q,A-Estadistico,0.018751,0.018582,0.906427,False
2,FlatLine,PCAT2Q,A-Estadistico,0.087196,0.087327,0.906427,False
2,SpikeEvent,PCAT2Q,A-Estadistico,0.020829,0.02067,0.906427,False
3,normal,PCAT2Q,A-Estadistico,0.041244,0.041174,0.906427,False
3,PartialBypass,PCAT2Q,A-Estadistico,0.13213,0.132458,0.906427,False
3,Smoothing,PCAT2Q,A-Estadistico,0.015812,0.015631,0.906427,False
3,FlipSchedule,PCAT2Q,A-Estadistico,0.137033,0.137382,0.906427,False
3,SuddenDrop,PCAT2Q,A-Estadistico,0.18593,0.186492,0.906427,False
3,SyntheticNoise,PCAT2Q,A-Estadistico,0.043201,0.043139,0.906427,False
3,FlatLine,PCAT2Q,A-Estadistico,0.045438,0.045387,0.906427,False
3,SpikeEvent,PCAT2Q,A-Estadistico,0.041244,0.041174,0.906427,False
4,normal,PCAT2Q,A-Estadistico,0.00132,0.001075,0.906427,False
4,PartialBypass,PCAT2Q,A-Estadistico,0.114378,0.114628,0.906427,False
4,Smoothing,PCAT2Q,A-Estadistico,0.008758,0.008546,0.906427,False
4,FlipSchedule,PCAT2Q,A-Estadistico,0.074928,0.075005,0.906427,False
4,SuddenDrop,PCAT2Q,A-Estadistico,0.197969,0.198584,0.906427,False
4,SyntheticNoise,PCAT2Q,A-Estadistico,0.005781,0.005556,0.906427,False
4,FlatLine,PCAT2Q,A-Estadistico,0.013211,0.013018,0.906427,False
4,SpikeEvent,PCAT2Q,A-Estadistico,0.042205,0.04214,0.906427,False
5,normal,PCAT2Q,A-Estadistico,0.008196,0.007982,0.906427,False
5,PartialBypass,PCAT2Q,A-Estadistico,0.055099,0.05509,0.906427,False
5,Smoothing,PCAT2Q,A-Estadistico,0.007391,0.007173,0.906427,False
5,FlipSchedule,PCAT2Q,A-Estadistico,0.028625,0.028499,0.906427,False
5,SuddenDrop,PCAT2Q,A-Estadistico,0.20477,0.205415,0.906427,False
5,SyntheticNoise,PCAT2Q,A-Estadistico,0.005538,0.005312,0.906427,False
5,FlatLine,PCAT2Q,A-Estadistico,0.03815,0.038066,0.906427,False
5,SpikeEvent,PCAT2Q,A-Estadistico,0.067151,0.067194,0.906427,False
6,normal,PCAT2Q,A-Estadistico,0.008397,0.008184,0.906427,False
6,PartialBypass,PCAT2Q,A-Estadistico,0.061493,0.061512,0.906427,False
6,Smoothing,PCAT2Q,A-Estadistico,0.0,0.0,0.906427,False
6,FlipSchedule,PCAT2Q,A-Estadistico,0.160645,0.161097,0.906427,False
6,SuddenDrop,PCAT2Q,A-Estadistico,0.197178,0.19779,0.906427,False
6,SyntheticNoise,PCAT2Q,A-Estadistico,0.005632,0.005406,0.906427,False
6,FlatLine,PCAT2Q,A-Estadistico,0.049607,0.049574,0.906427,False
6,SpikeEvent,PCAT2Q,A-Estadistico,0.029608,0.029488,0.906427,False
7,normal,PCAT2Q,A-Estadistico,0.121941,0.122224,0.906427,False
7,PartialBypass,PCAT2Q,A-Estadistico,0.093537,0.093696,0.906427,False
7,Smoothing,PCAT2Q,A-Estadistico,0.022868,0.022718,0.906427,False
7,FlipSchedule,PCAT2Q,A-Estadistico,0.314973,0.3161,0.906427,False
7,SuddenDrop,PCAT2Q,A-Estadistico,0.201156,0.201785,0.906427,False
7,SyntheticNoise,PCAT2Q,A-Estadistico,0.103274,0.103476,0.906427,False
7,FlatLine,PCAT2Q,A-Estadistico,0.276101,0.277058,0.906427,False
7,SpikeEvent,PCAT2Q,A-Estadistico,0.104371,0.104577,0.906427,False
8,normal,PCAT2Q,A-Estadistico,0.149203,0.149605,0.906427,False
8,PartialBypass,PCAT2Q,A-Estadistico,0.052226,0.052204,0.906427,False
8,Smoothing,PCAT2Q,A-Estadistico,0.07643,0.076514,0.906427,False
8,FlipSchedule,PCAT2Q,A-Estadistico,0.235835,0.236616,0.906427,False
8,SuddenDrop,PCAT2Q,A-Estadistico,0.155346,0.155775,0.906427,False
8,SyntheticNoise,PCAT2Q,A-Estadistico,0.147063,0.147455,0.906427,False
8,FlatLine,PCAT2Q,A-Estadistico,0.18673,0.187296,0.906427,False
8,SpikeEvent,PCAT2Q,A-Estadistico,0.442966,0.444652,0.906427,False
9,normal,PCAT2Q,A-Estadistico,0.549881,0.552034,0.906427,False
9,PartialBypass,PCAT2Q,A-Estadistico,0.047309,0.047266,0.906427,False
9,Smoothing,PCAT2Q,A-Estadistico,0.339658,0.340892,0.906427,False
9,FlipSchedule,PCAT2Q,A-Estadistico,0.862699,0.866221,0.906427,False
9,SuddenDrop,PCAT2Q,A-Estadistico,0.152098,0.152512,0.906427,False
9,SyntheticNoise,PCAT2Q,A-Estadistico,0.56689,0.569119,0.906427,False
9,FlatLine,PCAT2Q,A-Estadistico,0.372825,0.374204,0.906427,False
9,SpikeEvent,PCAT2Q,A-Estadistico,1.0,1.004122,0.906427,True
0,normal,RobustPCA,D-Alternativo,0.176272,0.16478,0.728133,False
0,PartialBypass,RobustPCA,D-Alternativo,0.118015,0.10426,0.728133,False
0,Smoothing,RobustPCA,D-Alternativo,0.044815,0.028217,0.728133,False
0,FlipSchedule,RobustPCA,D-Alternativo,0.219425,0.209609,0.728133,False
0,SuddenDrop,RobustPCA,D-Alternativo,0.137034,0.124018,0.728133,False
0,SyntheticNoise,RobustPCA,D-Alternativo,0.202343,0.191864,0.728133,False
0,FlatLine,RobustPCA,D-Alternativo,0.182976,0.171744,0.728133,False
0,SpikeEvent,RobustPCA,D-Alternativo,0.401954,0.399228,0.728133,False
1,normal,RobustPCA,D-Alternativo,0.072829,0.057319,0.728133,False
1,PartialBypass,RobustPCA,D-Alternativo,0.059491,0.043463,0.728133,False
1,Smoothing,RobustPCA,D-Alternativo,0.020575,0.003035,0.728133,False
1,FlipSchedule,RobustPCA,D-Alternativo,0.16602,0.15413,0.728133,False
1,SuddenDrop,RobustPCA,D-Alternativo,0.168939,0.157162,0.728133,False
1,SyntheticNoise,RobustPCA,D-Alternativo,0.09336,0.078647,0.728133,False
1,FlatLine,RobustPCA,D-Alternativo,0.121707,0.108096,0.728133,False
1,SpikeEvent,RobustPCA,D-Alternativo,0.308038,0.301663,0.728133,False
2,normal,RobustPCA,D-Alternativo,0.000535,0.0,0.728133,False
2,PartialBypass,RobustPCA,D-Alternativo,0.065603,0.049813,0.728133,False
2,Smoothing,RobustPCA,D-Alternativo,0.032749,0.015683,0.728133,False
2,FlipSchedule,RobustPCA,D-Alternativo,0.076127,0.060745,0.728133,False
2,SuddenDrop,RobustPCA,D-Alternativo,0.169479,0.157723,0.728133,False
2,SyntheticNoise,RobustPCA,D-Alternativo,0.005486,0.0,0.728133,False
2,FlatLine,RobustPCA,D-Alternativo,0.134394,0.121275,0.728133,False
2,SpikeEvent,RobustPCA,D-Alternativo,0.287474,0.280301,0.728133,False
3,normal,RobustPCA,D-Alternativo,0.113792,0.099874,0.728133,False
3,PartialBypass,RobustPCA,D-Alternativo,0.072953,0.057448,0.728133,False
3,Smoothing,RobustPCA,D-Alternativo,0.016503,0.0,0.728133,False
3,FlipSchedule,RobustPCA,D-Alternativo,0.209546,0.199347,0.728133,False
3,SuddenDrop,RobustPCA,D-Alternativo,0.133542,0.120391,0.728133,False
3,SyntheticNoise,RobustPCA,D-Alternativo,0.131458,0.118225,0.728133,False
3,FlatLine,RobustPCA,D-Alternativo,0.161644,0.149584,0.728133,False
3,SpikeEvent,RobustPCA,D-Alternativo,0.113792,0.099874,0.728133,False
4,normal,RobustPCA,D-Alternativo,0.0,0.0,0.728133,False
4,PartialBypass,RobustPCA,D-Alternativo,0.071018,0.055438,0.728133,False
4,Smoothing,RobustPCA,D-Alternativo,0.01618,0.0,0.728133,False
4,FlipSchedule,RobustPCA,D-Alternativo,0.085426,0.070405,0.728133,False
4,SuddenDrop,RobustPCA,D-Alternativo,0.181453,0.170162,0.728133,False
4,SyntheticNoise,RobustPCA,D-Alternativo,0.02568,0.008339,0.728133,False
4,FlatLine,RobustPCA,D-Alternativo,0.076698,0.061339,0.728133,False
4,SpikeEvent,RobustPCA,D-Alternativo,0.597062,0.601913,0.728133,False
5,normal,RobustPCA,D-Alternativo,0.071777,0.056226,0.728133,False
5,PartialBypass,RobustPCA,D-Alternativo,0.061683,0.04574,0.728133,False
5,Smoothing,RobustPCA,D-Alternativo,0.027498,0.010227,0.728133,False
5,FlipSchedule,RobustPCA,D-Alternativo,0.087261,0.072311,0.728133,False
5,SuddenDrop,RobustPCA,D-Alternativo,0.206531,0.196214,0.728133,False
5,SyntheticNoise,RobustPCA,D-Alternativo,0.078578,0.063291,0.728133,False
5,FlatLine,RobustPCA,D-Alternativo,0.179901,0.16855,0.728133,False
5,SpikeEvent,RobustPCA,D-Alternativo,0.513351,0.514951,0.728133,False
6,normal,RobustPCA,D-Alternativo,0.135202,0.122115,0.728133,False
6,PartialBypass,RobustPCA,D-Alternativo,0.050536,0.034161,0.728133,False
6,Smoothing,RobustPCA,D-Alternativo,0.005538,0.0,0.728133,False
6,FlipSchedule,RobustPCA,D-Alternativo,0.213476,0.203429,0.728133,False
6,SuddenDrop,RobustPCA,D-Alternativo,0.168674,0.156887,0.728133,False
6,SyntheticNoise,RobustPCA,D-Alternativo,0.205266,0.1949,0.728133,False
6,FlatLine,RobustPCA,D-Alternativo,0.229482,0.220057,0.728133,False
6,SpikeEvent,RobustPCA,D-Alternativo,0.286354,0.279138,0.728133,False
7,normal,RobustPCA,D-Alternativo,0.54351,0.546281,0.728133,False
7,PartialBypass,RobustPCA,D-Alternativo,0.185079,0.173929,0.728133,False
7,Smoothing,RobustPCA,D-Alternativo,0.114617,0.100731,0.728133,False
7,FlipSchedule,RobustPCA,D-Alternativo,0.498492,0.499515,0.728133,False
7,SuddenDrop,RobustPCA,D-Alternativo,0.147283,0.134665,0.728133,False
7,SyntheticNoise,RobustPCA,D-Alternativo,0.617204,0.622838,0.728133,False
7,FlatLine,RobustPCA,D-Alternativo,0.603488,0.608588,0.728133,False
7,SpikeEvent,RobustPCA,D-Alternativo,0.576762,0.580824,0.728133,False
8,normal,RobustPCA,D-Alternativo,0.318108,0.312124,0.728133,False
8,PartialBypass,RobustPCA,D-Alternativo,0.142225,0.12941,0.728133,False
8,Smoothing,RobustPCA,D-Alternativo,0.088552,0.073653,0.728133,False
8,FlipSchedule,RobustPCA,D-Alternativo,0.392134,0.389026,0.728133,False
8,SuddenDrop,RobustPCA,D-Alternativo,0.108632,0.094513,0.728133,False
8,SyntheticNoise,RobustPCA,D-Alternativo,0.411225,0.408858,0.728133,False
8,FlatLine,RobustPCA,D-Alternativo,0.440146,0.438902,0.728133,False
8,SpikeEvent,RobustPCA,D-Alternativo,0.920819,0.938244,0.728133,True
9,normal,RobustPCA,D-Alternativo,0.416198,0.414024,0.728133,False
9,PartialBypass,RobustPCA,D-Alternativo,0.057309,0.041196,0.728133,False
9,Smoothing,RobustPCA,D-Alternativo,0.171147,0.159456,0.728133,False
9,FlipSchedule,RobustPCA,D-Alternativo,0.495878,0.496799,0.728133,False
9,SuddenDrop,RobustPCA,D-Alternativo,0.09729,0.08273,0.728133,False
9,SyntheticNoise,RobustPCA,D-Alternativo,0.53691,0.539425,0.728133,False
9,FlatLine,RobustPCA,D-Alternativo,0.698867,0.707672,0.728133,False
9,SpikeEvent,RobustPCA,D-Alternativo,1.0,1.020501,0.728133,True
0,normal,RobustZMAD,A-Estadistico,0.150984,0.182694,0.407459,False
0,PartialBypass,RobustZMAD,A-Estadistico,0.058767,0.070826,0.407459,False
0,Smoothing,RobustZMAD,A-Estadistico,0.009921,0.011571,0.407459,False
0,FlipSchedule,RobustZMAD,A-Estadistico,0.164803,0.199458,0.407459,False
0,SuddenDrop,RobustZMAD,A-Estadistico,0.197085,0.238619,0.407459,False
0,SyntheticNoise,RobustZMAD,A-Estadistico,0.133935,0.162011,0.407459,False
0,FlatLine,RobustZMAD,A-Estadistico,0.150984,0.182694,0.407459,False
0,SpikeEvent,RobustZMAD,A-Estadistico,0.231106,0.279889,0.407459,False
1,normal,RobustZMAD,A-Estadistico,0.003158,0.003367,0.407459,False
1,PartialBypass,RobustZMAD,A-Estadistico,0.041711,0.050135,0.407459,False
1,Smoothing,RobustZMAD,A-Estadistico,0.031015,0.03716,0.407459,False
1,FlipSchedule,RobustZMAD,A-Estadistico,0.062477,0.075326,0.407459,False
1,SuddenDrop,RobustZMAD,A-Estadistico,0.215642,0.26113,0.407459,False
1,SyntheticNoise,RobustZMAD,A-Estadistico,0.012254,0.014402,0.407459,False
1,FlatLine,RobustZMAD,A-Estadistico,0.038003,0.045638,0.407459,False
1,SpikeEvent,RobustZMAD,A-Estadistico,0.260243,0.315235,0.407459,False
2,normal,RobustZMAD,A-Estadistico,0.031974,0.038324,0.407459,False
2,PartialBypass,RobustZMAD,A-Estadistico,0.10261,0.124011,0.407459,False
2,Smoothing,RobustZMAD,A-Estadistico,0.061794,0.074498,0.407459,False
2,FlipSchedule,RobustZMAD,A-Estadistico,0.033271,0.039897,0.407459,False
2,SuddenDrop,RobustZMAD,A-Estadistico,0.23279,0.281932,0.407459,False
2,SyntheticNoise,RobustZMAD,A-Estadistico,0.021985,0.026205,0.407459,False
2,FlatLine,RobustZMAD,A-Estadistico,0.035224,0.042266,0.407459,False
2,SpikeEvent,RobustZMAD,A-Estadistico,0.314641,0.381225,0.407459,False
3,normal,RobustZMAD,A-Estadistico,0.025223,0.030134,0.407459,False
3,PartialBypass,RobustZMAD,A-Estadistico,0.072386,0.087347,0.407459,False
3,Smoothing,RobustZMAD,A-Estadistico,0.039066,0.046926,0.407459,False
3,FlipSchedule,RobustZMAD,A-Estadistico,0.054442,0.065579,0.407459,False
3,SuddenDrop,RobustZMAD,A-Estadistico,0.1633,0.197634,0.407459,False
3,SyntheticNoise,RobustZMAD,A-Estadistico,0.045769,0.055058,0.407459,False
3,FlatLine,RobustZMAD,A-Estadistico,0.046095,0.055454,0.407459,False
3,SpikeEvent,RobustZMAD,A-Estadistico,0.025223,0.030134,0.407459,False
4,normal,RobustZMAD,A-Estadistico,0.0,0.0,0.407459,False
4,PartialBypass,RobustZMAD,A-Estadistico,0.099565,0.120317,0.407459,False
4,Smoothing,RobustZMAD,A-Estadistico,0.038647,0.046419,0.407459,False
4,FlipSchedule,RobustZMAD,A-Estadistico,0.011622,0.013634,0.407459,False
4,SuddenDrop,RobustZMAD,A-Estadistico,0.242128,0.29326,0.407459,False
4,SyntheticNoise,RobustZMAD,A-Estadistico,0.001168,0.000953,0.407459,False
4,FlatLine,RobustZMAD,A-Estadistico,0.034715,0.041649,0.407459,False
4,SpikeEvent,RobustZMAD,A-Estadistico,0.632256,0.766522,0.407459,True
5,normal,RobustZMAD,A-Estadistico,0.006536,0.007465,0.407459,False
5,PartialBypass,RobustZMAD,A-Estadistico,0.049856,0.060016,0.407459,False
5,Smoothing,RobustZMAD,A-Estadistico,0.032436,0.038884,0.407459,False
5,FlipSchedule,RobustZMAD,A-Estadistico,0.041118,0.049416,0.407459,False
5,SuddenDrop,RobustZMAD,A-Estadistico,0.275852,0.33417,0.407459,False
5,SyntheticNoise,RobustZMAD,A-Estadistico,0.011706,0.013736,0.407459,False
5,FlatLine,RobustZMAD,A-Estadistico,0.036008,0.043217,0.407459,False
5,SpikeEvent,RobustZMAD,A-Estadistico,0.603142,0.731203,0.407459,True
6,normal,RobustZMAD,A-Estadistico,0.058654,0.070689,0.407459,False
6,PartialBypass,RobustZMAD,A-Estadistico,0.026001,0.031077,0.407459,False
6,Smoothing,RobustZMAD,A-Estadistico,0.002002,0.001964,0.407459,False
6,FlipSchedule,RobustZMAD,A-Estadistico,0.077433,0.09347,0.407459,False
6,SuddenDrop,RobustZMAD,A-Estadistico,0.219,0.265203,0.407459,False
6,SyntheticNoise,RobustZMAD,A-Estadistico,0.065065,0.078466,0.407459,False
6,FlatLine,RobustZMAD,A-Estadistico,0.058654,0.070689,0.407459,False
6,SpikeEvent,RobustZMAD,A-Estadistico,0.266173,0.322429,0.407459,False
7,normal,RobustZMAD,A-Estadistico,0.307157,0.372147,0.407459,False
7,PartialBypass,RobustZMAD,A-Estadistico,0.057679,0.069506,0.407459,False
7,Smoothing,RobustZMAD,A-Estadistico,0.080266,0.096906,0.407459,False
7,FlipSchedule,RobustZMAD,A-Estadistico,0.193996,0.234872,0.407459,False
7,SuddenDrop,RobustZMAD,A-Estadistico,0.186477,0.22575,0.407459,False
7,SyntheticNoise,RobustZMAD,A-Estadistico,0.292148,0.353939,0.407459,False
7,FlatLine,RobustZMAD,A-Estadistico,0.307157,0.372147,0.407459,False
7,SpikeEvent,RobustZMAD,A-Estadistico,0.307157,0.372147,0.407459,False
8,normal,RobustZMAD,A-Estadistico,0.175206,0.212077,0.407459,False
8,PartialBypass,RobustZMAD,A-Estadistico,0.040801,0.049032,0.407459,False
8,Smoothing,RobustZMAD,A-Estadistico,0.066885,0.080674,0.407459,False
8,FlipSchedule,RobustZMAD,A-Estadistico,0.230977,0.279732,0.407459,False
8,SuddenDrop,RobustZMAD,A-Estadistico,0.108976,0.131734,0.407459,False
8,SyntheticNoise,RobustZMAD,A-Estadistico,0.162487,0.196648,0.407459,False
8,FlatLine,RobustZMAD,A-Estadistico,0.175206,0.212077,0.407459,False
8,SpikeEvent,RobustZMAD,A-Estadistico,0.866312,1.050453,0.407459,True
9,normal,RobustZMAD,A-Estadistico,0.324238,0.392867,0.407459,False
9,PartialBypass,RobustZMAD,A-Estadistico,0.002162,0.002158,0.407459,False
9,Smoothing,RobustZMAD,A-Estadistico,0.145026,0.175466,0.407459,False
9,FlipSchedule,RobustZMAD,A-Estadistico,0.245439,0.297277,0.407459,False
9,SuddenDrop,RobustZMAD,A-Estadistico,0.124137,0.150126,0.407459,False
9,SyntheticNoise,RobustZMAD,A-Estadistico,0.43525,0.527535,0.407459,True
9,FlatLine,RobustZMAD,A-Estadistico,0.324238,0.392867,0.407459,False
9,SpikeEvent,RobustZMAD,A-Estadistico,1.0,1.212629,0.407459,True
0,normal,SigKernel_d2,Signatures,-0.016336,0.881413,0.974086,False
0,PartialBypass,SigKernel_d2,Signatures,-0.015664,0.886289,0.974086,False
0,Smoothing,SigKernel_d2,Signatures,-0.013344,0.903111,0.974086,False
0,FlipSchedule,SigKernel_d2,Signatures,-0.01674,0.878486,0.974086,False
0,SuddenDrop,SigKernel_d2,Signatures,-0.01112,0.919233,0.974086,False
0,SyntheticNoise,SigKernel_d2,Signatures,-0.017126,0.875687,0.974086,False
0,FlatLine,SigKernel_d2,Signatures,-0.015783,0.885426,0.974086,False
0,SpikeEvent,SigKernel_d2,Signatures,-0.01724,0.874856,0.974086,False
1,normal,SigKernel_d2,Signatures,-0.01535,0.888564,0.974086,False
1,PartialBypass,SigKernel_d2,Signatures,-0.013998,0.898364,0.974086,False
1,Smoothing,SigKernel_d2,Signatures,-0.011582,0.915888,0.974086,False
1,FlipSchedule,SigKernel_d2,Signatures,-0.274671,0.0,0.974086,False
1,SuddenDrop,SigKernel_d2,Signatures,0.001803,1.012945,0.974086,True
1,SyntheticNoise,SigKernel_d2,Signatures,-0.014705,0.893239,0.974086,False
1,FlatLine,SigKernel_d2,Signatures,-0.013065,0.905135,0.974086,False
1,SpikeEvent,SigKernel_d2,Signatures,-0.016611,0.879417,0.974086,False
2,normal,SigKernel_d2,Signatures,-0.019,0.862094,0.974086,False
2,PartialBypass,SigKernel_d2,Signatures,-0.020464,0.851477,0.974086,False
2,Smoothing,SigKernel_d2,Signatures,-0.022117,0.839492,0.974086,False
2,FlipSchedule,SigKernel_d2,Signatures,0.011899,1.08616,0.974086,True
2,SuddenDrop,SigKernel_d2,Signatures,-0.021006,0.847549,0.974086,False
2,SyntheticNoise,SigKernel_d2,Signatures,-0.014048,0.898007,0.974086,False
2,FlatLine,SigKernel_d2,Signatures,0.00814,1.058902,0.974086,True
2,SpikeEvent,SigKernel_d2,Signatures,-0.033903,0.754027,0.974086,False
3,normal,SigKernel_d2,Signatures,-0.021635,0.842986,0.974086,False
3,PartialBypass,SigKernel_d2,Signatures,-0.030118,0.781472,0.974086,False
3,Smoothing,SigKernel_d2,Signatures,-0.047273,0.657076,0.974086,False
3,FlipSchedule,SigKernel_d2,Signatures,-0.221636,0.0,0.974086,False
3,SuddenDrop,SigKernel_d2,Signatures,-0.048196,0.650378,0.974086,False
3,SyntheticNoise,SigKernel_d2,Signatures,-0.022272,0.838365,0.974086,False
3,FlatLine,SigKernel_d2,Signatures,-0.020212,0.853306,0.974086,False
3,SpikeEvent,SigKernel_d2,Signatures,-0.021635,0.842986,0.974086,False
4,normal,SigKernel_d2,Signatures,-0.002919,0.978705,0.974086,True
4,PartialBypass,SigKernel_d2,Signatures,0.023743,1.172049,0.974086,True
4,Smoothing,SigKernel_d2,Signatures,0.072313,1.524254,0.974086,True
4,FlipSchedule,SigKernel_d2,Signatures,1.064181,2.0,0.974086,True
4,SuddenDrop,SigKernel_d2,Signatures,0.171972,2.0,0.974086,True
4,SyntheticNoise,SigKernel_d2,Signatures,0.000993,1.007073,0.974086,True
4,FlatLine,SigKernel_d2,Signatures,0.014329,1.103784,0.974086,True
4,SpikeEvent,SigKernel_d2,Signatures,-0.03506,0.745633,0.974086,False
5,normal,SigKernel_d2,Signatures,-0.01413,0.897411,0.974086,False
